Buckeyes,0,1,OH,,,
49ers,1,1,,9,,
Aggies,0,1,,6,7,8
Ambassadors,0,1,,,,
Angels,1,1,,,,
Anteaters,0,1,,,,
Antelopes,0,1,,,,
Archers,1,1,,,,
Argonauts,1,1,,,,
Armadillos,0,1,,3,,
Arrows,1,1,,,,
Athenians,0,1,,,,
Aztecs,0,1,,7,8,
Badgers,1,1,,,,
Bald Eagles,0,1,,,,
Bantams,0,1,,,,
Barons,1,1
Battlers,0,1
Beacons,0,1
Bearcats,0,1
Bears,1,1
Beavers,0,1
Bees,0,1
Belles,0,1
Bengals,1,1
Big Blue,0,1
Big Blues,0,1
Big Green,0,1
Big Red,0,1
Bison,1,1
Bisons,0,1
Black Bears,0,1
Black Flies,0,1
Black Knights,0,1
Blackbirds,0,1
Blazers,1,1
Bloodhounds,0,1
Blue,0,1
Blue Angels,0,1
Blue Bears,0,1
Blue Demons,0,1
Blue Devils,0,1
Blue Hawks,0,1
Blue Hens,0,1
Blue Jays,1,1
Blue Knights,0,1
Blue Raiders,0,1
Blue Streaks,0,1
Blue Tigers,0,1,,,
Blue Wave,0,1,,,
Blues,1,1,,,
Bobcats,1,1,,,
Boilermakers,0,1,,2,3
Boll Weevils,0,1,,,
Bombers,1,1,,,
Boxers,0,1,,,
Braves,1,1,,,
Brewers,0,1,,,
Bridges,0,1,,,
Britons,0,1,,,
Broncos,1,1,,,
Bruins,1,1,,,
Buccaneers,1,1,,,
Buffaloes,1,1,,,
Bulldogs,1,1,,,
Bullets,1,1,,,
Bulls,1,1,,,
Cadets,0,1,,,
Camels,0,1,,8,
Canoneers,0,1,,,
Captains,1,1,,,
Cardinals,1,1,,,
Catamounts,0,1,,,
Cavaliers,1,1,,,
Celtics,1,1,,,
Celts,0,1,,,
Chanticleers,0,1,,,
Chaparrals,0,1,,7,8
Chargers,1,1,,,
Claim Jumpers,0,1,,8,9
Clippers,1,1,,1,2,5,9
Cobras,1,1,,,,,
Colonels,1,1,,,,,
Colonials,1,1,,1,2,5,
Comets,1,1,,,,,
Commodores,1,1,,,,,
Conquerors,1,1,,,,,
Continentals,1,1,,,,,
Cornhuskers,0,1,,3,4,,
Corsairs,1,1,,,,,
Cougars,1,1,,,,,
Cowboys,1,1,,7,8,9,
Coyotes,1,1,,7,8,9,
Crimson,0,1,,,,,
Crimson Hawks,0,1,,,,,
Crimson Storm,0,1,,,,,
Crimson Wave,0,1
Crusaders,1,1
Cyclones,1,1
Deacons,0,1
Defenders,1,1
Demons,1,1
Devils,1,1
Diplomats,0,1
Dolphins,1,1
Dons,1,1
Dragons,1,1
Ducks,0,1
Dukes,1,1
Dustdevils,0,1
Dutch,0,1
Dutchmen,0,1
Eagles,1,1
Engineers,1,1
Evangels,0,1
Explorers,1,1
Express,1,1
Falcons,1,1
Fire,1,1
Firebirds,1,1
Flames,1,1
Flyers,1,1
Flying Dutchmen,0,1
Fleet,0,1
Foresters,0,1
Friars,0,1
Frogs,0,1
Gaels,0,1
Gamecocks,0,1,,,,
Garnet,0,1,,,,
Gators,0,1,,5,6,
Gauchos,0,1,,7,8,9
Generals,1,1,,,,
Gentlemen,1,1,,,,
Giants,0,1,,,,
Gobblers,0,1,,,,
Gold Nuggets,0,1,,8,9,
Gold Rush,0,1,,8,9,
Golden Bears,0,1,,,,
Golden Eagles,0,1,,,,
Golden Flashes,0,1,,,,
Golden Knights,0,1,,,,
Gophers,0,1,,,,
Gorillas,0,1,,,,
Gothic Knights,0,1
Governors,0,1
Gray Wolves,0,1
Great Danes,0,1
Green Knights,0,1
Green Wave,0,1
Grenadiers,0,1
Greyhounds,0,1
Griffins,0,1
Grizzlies,0,1
Gryphons,0,1
Gulls,0,1
Harriers,0,1
Hatters,0,1
Hawkeyes,0,1
Hawks,1,1
Herons,0,1,,,,,
Highland Cavaliers,0,1,,,,,
Highlanders,1,1,,,,,
Hillcats,0,1,,,,,
Hilltoppers,0,1,,,,,
Hoosiers,0,1,IN,,,,
Horned Frogs,0,1,,,,,
Hornets,0,1,,,,,
Humpback Whales,0,1,,1,2,5,9
Hurricanes,1,1,,,,,
Huskies,1,1,,,,,
Inferno,0,1,,,,,
Irish,1,1,,,,,
Islanders,0,1,,,,,
Jackrabbits,0,1,,,,,
Jaguars,1,1,,,,,
Javelinas,0,1,AZ,,,
Jayhawks,0,1,,,,
Jersey Devils,0,1,NJ,,,
Jets,1,1,,,,
Judges,0,1,,,,
Jumbos,0,1,,,,
Kangaroos,0,1,,,,
Keelhaulers,0,1,,1,2,5
Kingsmen,0,1,,,,
Knights,1,1,,,,
Koalas,0,1,,,,
Lakers,1,1,,,,
Lancers,0,1,,,,
Larks,0,1,,,,
Lasers,1,1,,,,
Leathernecks,0,1,,,,
Lemmings,0,1,,
Leopards,1,1,,
Lightning,0,1,,
Lions,1,1,,
Lobos,0,1,,
Loggers,0,1,,
Longhorns,0,1,,
Lords,0,1,,
Lumberjacks,0,1,,
Lynx,0,1,,
Magicians,0,1,,
Majors,1,1,,
Manatees,0,1,FL,
Maple Leafs,1,1,,1
Marauders,1,1,,
Mariners,1,1,,
Marlins,0,1,,5,,,
Maroons,0,1,,,,,
Mastodons,0,1,,,,,
Matadors,0,1,,,,,
Mavericks,0,1,,,,,
Medics,0,1,,,,,
Midshipmen,0,1,,1,2,5,9
Miners,1,1,,,,,
Minutemen,1,1,,,,,
Missionaries,0,1,,,,,
Moccasins,0,1,,,,,
Monarchs,1,1,,,,,
Monks,0,1,,,,,
Moose,0,1,,,,,
Mountain Lions,1,1,,,,,
Mountaineers,0,1,,,,,
Mounties,0,1,,,
Muleriders,0,1,,,
Mules,0,1,,,
Musketeers,1,1,,,
Mustangs,1,1,,,
Nighthawks,1,1,,,
Nor'Easters,0,1,,1,
Norse,0,1,,,
Northern Lights,0,1,,3,4
Oaks,0,1,,,
Oilers,1,1,,7,
Orange,0,1,,,
Ospreys,0,1,,,
Otters,0,1,,,
Owls,1,1,,,
Pacers,0,1,,,
Paladins,1,1,,,,
Panthers,1,1,,,,
Patriots,1,1,,1,2,5
Peacocks,0,1,,,,
Penguins,0,1,,,,
Phantoms,1,1,,,,
Phoenix,0,1,,,,
Pilgrims,0,1,,,,
Pilots,1,1,,,,
Pioneers,1,1,,,,
Pipers,0,1,,,,
Pirates,1,1,,,,
Pointers,0,1,,,,
Polar Bears,0,1,AL,,,
Preachers,0,1,,,,
Presidents,0,1,,,,
Pride,0,1,
Privateers,0,1,
Professors,0,1,
Prophets,0,1,
Pumas,1,1,
Quakers,0,1,PA
Racers,1,1,
Radicals,0,1,
Raiders,1,1,
Railsplitters,0,1,
Ramblers,0,1,
Rams,1,1,
Rangers,1,1,
Raptors,1,1,
Rattlers,1,1,
Ravens,1,1,
Razorbacks,0,1
Rebels,1,1
Red Devils,0,1
Red Dragons,0,1
Red Flash,0,1
Red Foxes,0,1
Red Hawks,0,1
Redbirds,0,1
Redhawks,1,1
Regals,0,1
Renegades,1,1
Retrievers,0,1
River Hawks,0,1
Roadrunners,0,1
Rockets,1,1
Royal Blues,0,1
Royal Crusaders,0,1,,,,,
Royals,1,1,,,,,
Sabers,0,1,,,,,
Sabres,1,1,,,,,
Sailfish,0,1,,,,,
Saints,1,1,,,,,
Salukis,0,1,,,,,
Saxons,0,1,,,,,
Scarlet Hawks,0,1,,,,,
Scarlet Knights,0,1,,,,,
Scorpions,0,1,,,,,
Scots,0,1,,,,,
Scotties,0,1,,,,,
Screaming Eagles,0,1,,,,,
Sea Gulls,0,1,,1,2,5,9
Sea Lions,0,1,,1,2,5,9
Sea Warriors,0,1,,1,2,5,9
Seahawks,1,1,,1,2,5,9
Seasiders,0,1,,1,2,5,9
Seawolves,0,1,,1,2,5,9
Senators,1,1,,,,,
Setters,0,1,,,,,
Sharks,1,1,,,,,
Shockers,0,1,,,,,
Shoremen,0,1,,,,,
Silverswords,0,1,,,,,
Skyhawks,0,1,,,,,
Skylights,0,1,,,,,
Soaring Eagles,0,1,,,,,
Soldiers,0,1,,,,,
Sooners,0,1,OK,,,,
Spartans,1,1,,,,,
Spiders,0,1
Spires,0,1
Spirits,0,1
Squirrels,0,1
Stags,0,1
Stars,1,1
Statesmen,0,1
Steers,0,1
Storm,0,1
Sugar Bears,0,1
Sun Devils,0,1
Sunbirds,0,1
Suns,1,1
Swedes,0,1
Swordsmen,0,1
Sycamores,0,1
Tar Heels,0,1,NC
Tartans,0,1,
Terrapins,0,1,
Terriers,0,1,
Texans,1,1,TX
Thoroughbreds,0,1,
Threshers,0,1,
Thunder,1,1,
Thunderbirds,1,1,
Thunderhawks,0,1,
Thunderwolves,0,1,
Tigers,1,1,
Timberwolves,0,1,
Titans,1,1,
Tomcats,0,1,
Toppers,0,1,
Tornado,0,1,,,
Tornadoes,1,1,,,
Toros,0,1,,7,8
Tracers,0,1,,,
Trailblazers,1,1,,,
Trojans,1,1,,,
Trolls,0,1,,,
Turtles,0,1,,,
Valiants,0,1,,,
Valkyries,0,1,,,
Vandals,0,1,,,
Vanguards,0,1,,,
Vikings,1,1,,,
Vixens,0,1,,,
Volunteers,0,1,,,
Vulcans,0,1,,,
Warhawks,0,1
Warriors,1,1
Wasps,0,1
Waves,0,1
Wildcats,1,1
Wolf Pack,0,1
Wolfpack,0,1
Wolverines,0,1
Wolves,1,1
Yellow Jackets,0,1
Yeomen,0,1
Zips,0,1
Wurglers,0,1
